Date,Open,High,Low,Close
7/16/2015,12.25,12.25,12.25,12.25
7/15/2015,12.16,12.16,12.16,12.16
7/14/2015,12.17,12.17,12.17,12.17
7/13/2015,12.13,12.13,12.13,12.13
7/10/2015,11.99,11.99,11.99,11.99
7/9/2015,11.85,11.85,11.85,11.85
7/8/2015,11.84,11.84,11.84,11.84
7/7/2015,12.03,12.03,12.03,12.03
7/6/2015,11.95,11.95,11.95,11.95
7/2/2015,12,12,12,12
7/1/2015,12,12,12,12
6/30/2015,11.9,11.9,11.9,11.9
6/29/2015,11.86,11.86,11.86,11.86
6/26/2015,12.12,12.12,12.12,12.12
6/25/2015,12.15,12.15,12.15,12.15
6/24/2015,12.18,12.18,12.18,12.18
6/23/2015,12.27,12.27,12.27,12.27
6/22/2015,12.26,12.26,12.26,12.26
6/19/2015,12.19,12.19,12.19,12.19
6/18/2015,12.24,12.24,12.24,12.24
6/17/2015,12.12,12.12,12.12,12.12
6/16/2015,12.09,12.09,12.09,12.09
6/15/2015,12.01,12.01,12.01,12.01
6/12/2015,12.06,12.06,12.06,12.06
6/11/2015,12.15,12.15,12.15,12.15
6/10/2015,12.11,12.11,12.11,12.11
6/9/2015,11.97,11.97,11.97,11.97
6/8/2015,11.98,11.98,11.98,11.98
6/5/2015,12.05,12.05,12.05,12.05
6/4/2015,12.08,12.08,12.08,12.08
6/3/2015,12.19,12.19,12.19,12.19
6/2/2015,12.16,12.16,12.16,12.16
6/1/2015,12.19,12.19,12.19,12.19
5/29/2015,12.17,12.17,12.17,12.17
5/28/2015,12.24,12.24,12.24,12.24
5/27/2015,12.24,12.24,12.24,12.24
5/26/2015,12.12,12.12,12.12,12.12
5/22/2015,12.24,12.24,12.24,12.24
5/21/2015,12.27,12.27,12.27,12.27
5/20/2015,12.24,12.24,12.24,12.24
5/19/2015,12.25,12.25,12.25,12.25
5/18/2015,12.26,12.26,12.26,12.26
5/15/2015,12.21,12.21,12.21,12.21
5/14/2015,12.2,12.2,12.2,12.2
5/13/2015,12.09,12.09,12.09,12.09
5/12/2015,12.07,12.07,12.07,12.07
5/11/2015,12.12,12.12,12.12,12.12
5/8/2015,12.17,12.17,12.17,12.17
5/7/2015,12.01,12.01,12.01,12.01
5/6/2015,11.96,11.96,11.96,11.96
5/5/2015,12,12,12,12
5/4/2015,12.13,12.13,12.13,12.13
5/1/2015,12.1,12.1,12.1,12.1
4/30/2015,11.94,11.94,11.94,11.94
4/29/2015,12.06,12.06,12.06,12.06
4/28/2015,12.14,12.14,12.14,12.14
4/27/2015,12.11,12.11,12.11,12.11
4/24/2015,12.17,12.17,12.17,12.17
4/23/2015,12.15,12.15,12.15,12.15
4/22/2015,12.12,12.12,12.12,12.12
4/21/2015,12.06,12.06,12.06,12.06
4/20/2015,12.07,12.07,12.07,12.07
4/17/2015,11.96,11.96,11.96,11.96
4/16/2015,12.11,12.11,12.11,12.11
4/15/2015,12.1,12.1,12.1,12.1
4/14/2015,12.04,12.04,12.04,12.04
4/13/2015,12.03,12.03,12.03,12.03
4/10/2015,12.1,12.1,12.1,12.1
4/9/2015,12.18,12.18,12.18,12.18
4/8/2015,12.14,12.14,12.14,12.14
4/7/2015,12.1,12.1,12.1,12.1
4/6/2015,12.13,12.13,12.13,12.13
4/2/2015,12.05,12.05,12.05,12.05
4/1/2015,12.03,12.03,12.03,12.03
3/31/2015,12.08,12.08,12.08,12.08
3/30/2015,12.18,12.18,12.18,12.18
3/27/2015,12.04,12.04,12.04,12.04
3/26/2015,12,12,12,12
3/25/2015,12.04,12.04,12.04,12.04
3/24/2015,12.24,12.24,12.24,12.24
3/23/2015,12.32,12.32,12.32,12.32
3/20/2015,12.33,12.33,12.33,12.33
3/19/2015,12.23,12.23,12.23,12.23
3/18/2015,12.27,12.27,12.27,12.27
3/17/2015,12.13,12.13,12.13,12.13
3/16/2015,12.17,12.17,12.17,12.17
3/13/2015,12,12,12,12
3/12/2015,12.06,12.06,12.06,12.06
3/11/2015,11.93,11.93,11.93,11.93
3/10/2015,11.95,11.95,11.95,11.95
3/9/2015,12.15,12.15,12.15,12.15
3/6/2015,12.09,12.09,12.09,12.09
3/5/2015,12.26,12.26,12.26,12.26
3/4/2015,12.26,12.26,12.26,12.26
3/3/2015,12.31,12.31,12.31,12.31
3/2/2015,12.38,12.38,12.38,12.38
2/27/2015,12.29,12.29,12.29,12.29
2/26/2015,12.33,12.33,12.33,12.33
2/25/2015,12.34,12.34,12.34,12.34
2/24/2015,12.36,12.36,12.36,12.36
2/23/2015,12.33,12.33,12.33,12.33
2/20/2015,12.32,12.32,12.32,12.32
2/19/2015,12.24,12.24,12.24,12.24
2/18/2015,12.26,12.26,12.26,12.26
2/17/2015,12.25,12.25,12.25,12.25
2/13/2015,12.24,12.24,12.24,12.24
2/12/2015,12.2,12.2,12.2,12.2
2/11/2015,12.09,12.09,12.09,12.09
2/10/2015,12.08,12.08,12.08,12.08
2/9/2015,11.93,11.93,11.93,11.93
2/6/2015,11.99,11.99,11.99,11.99
2/5/2015,12.03,12.03,12.03,12.03
2/4/2015,11.92,11.92,11.92,11.92
2/3/2015,11.94,11.94,11.94,11.94
2/2/2015,11.77,11.77,11.77,11.77
1/30/2015,11.63,11.63,11.63,11.63
1/29/2015,11.81,11.81,11.81,11.81
1/28/2015,11.69,11.69,11.69,11.69
1/27/2015,11.84,11.84,11.84,11.84
1/26/2015,12.01,12.01,12.01,12.01
1/23/2015,11.98,11.98,11.98,11.98
1/22/2015,12.04,12.04,12.04,12.04
1/21/2015,11.85,11.85,11.85,11.85
1/20/2015,11.81,11.81,11.81,11.81
1/16/2015,11.77,11.77,11.77,11.77
1/15/2015,11.62,11.62,11.62,11.62
1/14/2015,11.72,11.72,11.72,11.72
1/13/2015,11.79,11.79,11.79,11.79
1/12/2015,11.83,11.83,11.83,11.83
1/9/2015,11.93,11.93,11.93,11.93
1/8/2015,12.03,12.03,12.03,12.03
1/7/2015,11.8,11.8,11.8,11.8
1/6/2015,11.66,11.66,11.66,11.66
1/5/2015,11.75,11.75,11.75,11.75
1/2/2015,11.96,11.96,11.96,11.96
12/31/2014,11.97,11.97,11.97,11.97
12/30/2014,12.09,12.09,12.09,12.09
12/29/2014,12.14,12.14,12.14,12.14
12/26/2014,12.14,12.14,12.14,12.14
12/24/2014,12.1,12.1,12.1,12.1
12/23/2014,12.09,12.09,12.09,12.09
12/22/2014,12.09,12.09,12.09,12.09
12/19/2014,12.05,12.05,12.05,12.05
12/18/2014,11.99,11.99,11.99,11.99
12/17/2014,11.71,11.71,11.71,11.71
12/16/2014,11.5,11.5,11.5,11.5
12/15/2014,11.6,11.6,11.6,11.6
12/12/2014,11.65,11.65,11.65,11.65
12/11/2014,12.47,12.47,12.47,12.47
12/10/2014,12.41,12.41,12.41,12.41
12/9/2014,12.62,12.62,12.62,12.62
12/8/2014,12.65,12.65,12.65,12.65
12/5/2014,12.74,12.74,12.74,12.74
12/4/2014,12.72,12.72,12.72,12.72
12/3/2014,12.73,12.73,12.73,12.73
12/2/2014,12.66,12.66,12.66,12.66
12/1/2014,12.57,12.57,12.57,12.57
11/28/2014,12.65,12.65,12.65,12.65
11/26/2014,12.69,12.69,12.69,12.69
11/25/2014,12.65,12.65,12.65,12.65
11/24/2014,12.67,12.67,12.67,12.67
11/21/2014,12.63,12.63,12.63,12.63
11/20/2014,12.57,12.57,12.57,12.57
11/19/2014,12.54,12.54,12.54,12.54
11/18/2014,12.57,12.57,12.57,12.57
11/17/2014,12.5,12.5,12.5,12.5
11/14/2014,12.48,12.48,12.48,12.48
11/13/2014,12.47,12.47,12.47,12.47
11/12/2014,12.45,12.45,12.45,12.45
11/11/2014,12.45,12.45,12.45,12.45
11/10/2014,12.45,12.45,12.45,12.45
