Date,nasdaq100,world_bond,us_bond,reits,emerg_equity,commodity
9/3/2010,0.111719463,0.632172138,0.031399918,0.057909766,0.126585687,0.040213029
9/7/2010,0.111001057,0.633144158,0.031556205,0.056993956,0.127012117,0.040292507
9/8/2010,0.112264517,0.632161993,0.031461611,0.057062463,0.12666141,0.040388006
9/9/2010,0.112668246,0.631905004,0.031344571,0.056499645,0.127275122,0.040307413
9/10/2010,0.112998695,0.630392679,0.031309318,0.056785893,0.127720397,0.040793017
9/13/2010,0.114105125,0.626778274,0.031224259,0.05734992,0.129581881,0.040960541
9/14/2010,0.114374812,0.626522337,0.031268417,0.057127058,0.129656865,0.041050511
9/15/2010,0.11481946,0.62598976,0.031145839,0.05751865,0.129748716,0.040777574
9/16/2010,0.115528606,0.62646086,0.031165495,0.057229491,0.129095296,0.040520252
9/17/2010,0.115838136,0.625732925,0.031131932,0.057343008,0.129540032,0.040413967
9/20/2010,0.117305359,0.622547406,0.031044241,0.058535827,0.130005661,0.040561506
9/21/2010,0.117377742,0.623621886,0.031190192,0.057551753,0.13007814,0.040180287
9/22/2010,0.116906895,0.624530058,0.03118989,0.056800724,0.130468978,0.040103455
9/23/2010,0.100165862,0.481339723,0.217254066,0.042065716,0.123410484,0.035764149
9/24/2010,0.101871667,0.479132933,0.216026783,0.043193546,0.123668253,0.036106819
9/27/2010,0.101136421,0.479157766,0.216611424,0.042595076,0.124532608,0.035966705
9/28/2010,0.101125277,0.479000318,0.216812585,0.042777591,0.124400507,0.035883723
9/29/2010,0.100880938,0.47870446,0.216330598,0.042370288,0.125363692,0.036350025
9/30/2010,0.100269191,0.478349398,0.21625434,0.042441527,0.125895263,0.036790281
10/1/2010,0.100034943,0.477539705,0.215916478,0.042626372,0.126919839,0.036962663
10/4/2010,0.098907664,0.477780888,0.216160235,0.042928318,0.127392438,0.036830457
10/5/2010,0.100868256,0.475725932,0.215217701,0.043463169,0.127499148,0.037225793
10/6/2010,0.099784666,0.475872591,0.215475896,0.043132981,0.128415467,0.037318398
10/7/2010,0.100150125,0.475795158,0.215867389,0.043249587,0.128101479,0.036836263
10/8/2010,0.10069737,0.475320415,0.215541967,0.043282652,0.127646831,0.037510764
10/12/2010,0.101326414,0.475174455,0.215204564,0.04355702,0.127264969,0.037472577
10/13/2010,0.101750746,0.473154762,0.214556435,0.043870262,0.128970825,0.03769697
10/14/2010,0.101596943,0.47308206,0.213990361,0.043715421,0.130039115,0.0375761
10/15/2010,0.103729585,0.472735062,0.213420398,0.043673873,0.129394816,0.037046266
10/18/2010,0.103964463,0.472127704,0.213917324,0.044247258,0.128249739,0.037493511
10/19/2010,0.102789769,0.474234546,0.215313635,0.043883041,0.127204987,0.036574022
10/20/2010,0.103281528,0.472583358,0.214824503,0.044751658,0.12725321,0.037305743
10/21/2010,0.103559367,0.472546997,0.214631714,0.044665681,0.127901281,0.036694961
10/22/2010,0.104190086,0.472133249,0.214389125,0.044618217,0.127700032,0.036969292
10/25/2010,0.104396489,0.471267858,0.213938382,0.044645215,0.128548847,0.037203209
10/26/2010,0.104757072,0.471203575,0.213564832,0.044324699,0.128809507,0.037340315
10/27/2010,0.10546923,0.47207904,0.213895438,0.044125162,0.127206034,0.037225097
10/28/2010,0.105537107,0.471701409,0.214042074,0.043838783,0.127506953,0.037373674
10/29/2010,0.105222729,0.471541869,0.214384745,0.043857409,0.127781632,0.037211616
11/1/2010,0.105128968,0.470336882,0.213799697,0.044125747,0.129158254,0.037450451
11/2/2010,0.106016849,0.469017873,0.213700789,0.044329513,0.12922962,0.037705357
11/3/2010,0.106172708,0.468662295,0.213183932,0.044177862,0.129965446,0.037837758
11/4/2010,0.106886003,0.465929014,0.212588699,0.044979834,0.131197234,0.038419215
11/5/2010,0.106801222,0.465482547,0.212036292,0.045401212,0.131711136,0.038567591
11/8/2010,0.107003007,0.465390409,0.212073435,0.045153968,0.131624765,0.038754416
11/9/2010,0.106768691,0.466679558,0.211935433,0.043452597,0.132116499,0.039047222
11/10/2010,0.107292023,0.466197172,0.212055736,0.044001955,0.131341283,0.039111832
11/12/2010,0.105807447,0.4700257,0.213212862,0.043548245,0.12944662,0.037959126
11/15/2010,0.105803312,0.470756256,0.212810564,0.043293446,0.129124413,0.038212009
11/16/2010,0.104551057,0.473382655,0.214578983,0.042048919,0.128225763,0.037212623
11/17/2010,0.104919422,0.473550877,0.214719114,0.042451471,0.127498567,0.036860549
11/18/2010,0.10628164,0.470705236,0.213838953,0.042665483,0.129045274,0.037463414
11/19/2010,0.106244382,0.470769058,0.213899866,0.04290462,0.12909051,0.037091564
11/22/2010,0.106847871,0.470129647,0.2141138,0.04290277,0.129074946,0.036930966
11/23/2010,0.105595632,0.47249701,0.21537491,0.042706484,0.126861611,0.036964352
11/24/2010,0.107467793,0.470465628,0.213529179,0.043527268,0.127289508,0.037720624
11/26/2010,0.107448262,0.470989991,0.214515454,0.043462067,0.125821598,0.037762627
11/29/2010,0.107020887,0.47047018,0.214902694,0.043516893,0.125825613,0.038263734
11/30/2010,0.10589033,0.471848189,0.21547438,0.043308492,0.125541824,0.037936785
12/1/2010,0.107581546,0.469740066,0.212965963,0.043479691,0.127379816,0.038852918
12/2/2010,0.108257199,0.467942129,0.211875558,0.043945119,0.12876514,0.039214854
12/3/2010,0.108342904,0.467089856,0.211644207,0.043870745,0.129413323,0.039638965
12/6/2010,0.108067755,0.466751678,0.212029924,0.043818291,0.129699159,0.039633193
12/7/2010,0.108291056,0.466900823,0.210746323,0.044077087,0.130461004,0.039523708
12/8/2010,0.109285836,0.467230056,0.211026801,0.043550024,0.129211396,0.039695887
12/9/2010,0.109341749,0.467251048,0.211206825,0.043135246,0.129372262,0.03969287
12/10/2010,0.109978785,0.467212254,0.210685919,0.043535622,0.129114503,0.039472917
12/13/2010,0.10952595,0.46613805,0.210903298,0.043539297,0.129972924,0.039920481
12/14/2010,0.109928058,0.466476254,0.209833375,0.043076253,0.130845613,0.039840447
12/15/2010,0.109668103,0.467751062,0.209764401,0.042697619,0.130135723,0.039983092
12/16/2010,0.110488915,0.467627634,0.210131493,0.042829473,0.129208015,0.03971447
12/17/2010,0.110116539,0.467033749,0.21083713,0.043023803,0.129169643,0.039819136
12/20/2010,0.110217159,0.467123537,0.210442784,0.043531596,0.128500633,0.040184292
12/21/2010,0.11048827,0.465525167,0.210121181,0.04388067,0.129682197,0.040302514
12/22/2010,0.110417149,0.465487899,0.209721545,0.044084018,0.129768525,0.040520863
12/23/2010,0.110211107,0.465675267,0.209460595,0.043889874,0.130002954,0.040760204
12/29/2010,0.071788475,0.536442305,0.187363291,0.032177926,0.100119802,0.072108202
12/30/2010,0.071550797,0.537139435,0.187059512,0.032220765,0.100834306,0.071195185
12/31/2010,0.071149785,0.536198119,0.18731414,0.032042692,0.101114873,0.072180391
1/4/2011,0.072111574,0.535772441,0.18690171,0.03195677,0.102155286,0.071102218
1/5/2011,0.072741918,0.535516567,0.185926528,0.032151632,0.101834542,0.071828813
1/6/2011,0.073125662,0.535741904,0.186777817,0.031874534,0.101524772,0.07095531
1/7/2011,0.073107815,0.536099453,0.187547891,0.031867433,0.10084366,0.070533749
1/10/2011,0.073347406,0.535867606,0.1877103,0.031852379,0.099868323,0.071353986
1/11/2011,0.073365228,0.535101005,0.187191668,0.031722004,0.100310053,0.072310042
1/12/2011,0.073679439,0.533316356,0.186637504,0.031819822,0.101765301,0.072781578
1/13/2011,0.073681979,0.53313956,0.187054742,0.031875535,0.101736623,0.072511561
1/14/2011,0.074220442,0.532793601,0.186789149,0.032102017,0.101430964,0.072663827
1/18/2011,0.074451548,0.53219548,0.186756743,0.032369598,0.101422702,0.072803929
1/19/2011,0.073683771,0.532860596,0.187144298,0.03191674,0.10168452,0.072710075
1/20/2011,0.07341958,0.534913872,0.187006176,0.032061311,0.100489363,0.072109697
1/21/2011,0.072855217,0.535209884,0.187365382,0.032153156,0.099926773,0.072489588
1/24/2011,0.073814552,0.534812253,0.187316255,0.032284912,0.099844404,0.071927624
1/25/2011,0.073956176,0.534808907,0.187997587,0.032668105,0.099810377,0.070758847
1/26/2011,0.074200325,0.533784503,0.187048675,0.032700723,0.100276191,0.071989583
1/27/2011,0.074671898,0.533203294,0.187377052,0.03317375,0.100169264,0.071404743
1/28/2011,0.072870334,0.534606906,0.188048144,0.03260075,0.098976774,0.072897092
1/31/2011,0.07311587,0.533980625,0.187446934,0.033019773,0.098180767,0.074256032
2/1/2011,0.074338392,0.532767435,0.186661218,0.033105855,0.09900706,0.074120039
2/2/2011,0.07418173,0.532750196,0.186198455,0.033015194,0.099362875,0.07449155
2/3/2011,0.07431433,0.533151128,0.185986915,0.033177764,0.099262778,0.074107085
2/4/2011,0.074985451,0.533612824,0.185736349,0.032932827,0.099211496,0.073521053
2/7/2011,0.075326603,0.533408346,0.185842158,0.03333166,0.099072529,0.073018705
2/8/2011,0.07584799,0.5332086,0.185337397,0.033461698,0.099034974,0.073109341
2/9/2011,0.075844194,0.53320021,0.18609566,0.033529721,0.097668641,0.073661574
2/10/2011,0.076118756,0.534611513,0.185950932,0.033712491,0.096008752,0.073597556
2/11/2011,0.076497808,0.534257635,0.18622577,0.033899737,0.096053855,0.073065196
2/14/2011,0.07654625,0.532979265,0.186191023,0.033823523,0.097113606,0.073346333
2/15/2011,0.07650452,0.533588637,0.186503038,0.033693981,0.097080524,0.0726293
2/16/2011,0.076898671,0.532856461,0.186155139,0.033790775,0.09732345,0.072975503
2/17/2011,0.076743979,0.532564001,0.186272717,0.033753799,0.097434901,0.073230603
2/18/2011,0.076540961,0.532033091,0.186080676,0.033863551,0.098264241,0.07321748
2/22/2011,0.074374541,0.533563744,0.187201765,0.033565765,0.096587222,0.074706963
2/23/2011,0.073643676,0.533695654,0.187044116,0.033264304,0.096056207,0.076296042
2/24/2011,0.074067732,0.534113535,0.187445026,0.033062546,0.095310575,0.076000586
2/25/2011,0.074838035,0.531925242,0.186924646,0.033617136,0.096031136,0.076663804
2/28/2011,0.074846045,0.530868155,0.186864897,0.034297364,0.096571343,0.076552196
3/1/2011,0.073744558,0.531004634,0.187065734,0.033318765,0.097011283,0.077855027
3/2/2011,0.074029921,0.530762241,0.186446315,0.032915582,0.097007143,0.078838799
3/3/2011,0.07538407,0.528870596,0.18544653,0.033411125,0.098148622,0.078739056
3/4/2011,0.074857871,0.527938269,0.185846949,0.032998034,0.098904833,0.079454044
3/7/2011,0.073969339,0.529079898,0.186196573,0.03280507,0.098515922,0.079433198
3/8/2011,0.074302372,0.528854031,0.185921734,0.033318937,0.098884903,0.078718023
3/9/2011,0.073815036,0.528726569,0.186468103,0.033246497,0.098858148,0.078885647
3/10/2011,0.072831043,0.531135453,0.187684917,0.032838367,0.097433274,0.078076945
3/11/2011,0.073247979,0.532122483,0.187503696,0.033162062,0.096727454,0.077236326
3/14/2011,0.072859146,0.532459134,0.187630899,0.032760594,0.097301526,0.076988703
3/15/2011,0.072255381,0.536224777,0.188669683,0.032756956,0.095684127,0.074409076
3/16/2011,0.070442723,0.536903101,0.189463852,0.03225979,0.096035732,0.074894802
3/17/2011,0.071022719,0.535035229,0.188768273,0.032493801,0.095434579,0.077245399
3/18/2011,0.070818202,0.534607382,0.188499919,0.032753116,0.095961112,0.077360269
3/21/2011,0.071956276,0.532793303,0.187684186,0.033064025,0.096726797,0.077775413
3/22/2011,0.071764824,0.531928435,0.18743865,0.032803313,0.097533885,0.078530892
3/23/2011,0.072092307,0.53193083,0.187216105,0.032391379,0.09774591,0.07862347
3/24/2011,0.073216914,0.530672745,0.186468586,0.032479443,0.098458483,0.07870383
3/25/2011,0.073301928,0.530156354,0.18602482,0.032715868,0.09918836,0.078612669
3/28/2011,0.073055301,0.530908661,0.186470577,0.032735343,0.098939265,0.077890853
3/29/2011,0.073691352,0.530189413,0.185958411,0.03286815,0.099206295,0.078086378
3/30/2011,0.073868553,0.52887008,0.185872077,0.033236515,0.100437048,0.077715727
3/31/2011,0.092572807,0.587226599,0.097311477,0.046730106,0.109034397,0.067124614
4/1/2011,0.0925914,0.585805926,0.097159053,0.04669246,0.110190563,0.067560598
4/4/2011,0.092119724,0.585330417,0.097122325,0.046600803,0.110764586,0.068062145
4/5/2011,0.091878969,0.585282439,0.096922421,0.046635303,0.110949837,0.068331031
4/6/2011,0.091981548,0.584673864,0.096672303,0.046612558,0.111659806,0.068399921
4/7/2011,0.092054,0.584802028,0.096757847,0.046093412,0.111607664,0.068685048
4/8/2011,0.091578794,0.583957257,0.096715342,0.045752569,0.111943829,0.070052209
4/11/2011,0.091464045,0.584952992,0.096913429,0.045871121,0.111587102,0.069211311
4/12/2011,0.091145664,0.587926741,0.097567003,0.045946735,0.109825133,0.067588725
4/13/2011,0.091689953,0.586742209,0.097535424,0.04581501,0.110353466,0.067863938
4/14/2011,0.091439189,0.586683468,0.097420352,0.046511489,0.110018323,0.067927179
4/15/2011,0.091159131,0.585961623,0.097642484,0.047015111,0.109796445,0.068425207
4/18/2011,0.090790007,0.588473532,0.098082939,0.046642986,0.108250346,0.06776019
4/19/2011,0.091198985,0.587548273,0.097978186,0.047005569,0.108461786,0.067807201
4/20/2011,0.092638536,0.583837804,0.09725859,0.047260353,0.110426482,0.068578236
4/21/2011,0.093145248,0.582583355,0.096981887,0.047445429,0.111122441,0.06872164
4/26/2011,0.0936915,0.581793652,0.097185932,0.048089779,0.110667154,0.068571982
4/27/2011,0.094353143,0.581076385,0.097016198,0.048403405,0.110557997,0.068592871
4/28/2011,0.09406622,0.581246032,0.097124236,0.048942604,0.110232675,0.068388234
5/3/2011,0.093660009,0.583240043,0.097676089,0.048448333,0.109158816,0.067816709
5/4/2011,0.093718801,0.584851668,0.098060194,0.048311907,0.108091884,0.066965545
5/5/2011,0.09923384,0.629480215,0.104313479,0.050092549,0.116879917,0
5/6/2011,0.099476557,0.629690214,0.104278501,0.049613374,0.116941354,0
5/9/2011,0.099711147,0.629469963,0.104283069,0.049840667,0.116695154,0
5/10/2011,0.100359492,0.628299351,0.10385078,0.050554809,0.116935568,0
5/11/2011,0.099727913,0.629081726,0.104171562,0.05000188,0.117016918,0
5/12/2011,0.100411688,0.630134052,0.104076191,0.050136853,0.115241217,0
5/13/2011,0.099389441,0.631348034,0.104429932,0.049673806,0.115158787,0
5/16/2011,0.097886932,0.632671106,0.104897698,0.049913095,0.114631169,0
5/17/2011,0.098121103,0.632638509,0.105041388,0.049901028,0.114297972,0
5/18/2011,0.098750448,0.631345742,0.104615362,0.050289502,0.114998947,0
5/19/2011,0.099042123,0.631044017,0.104643413,0.050465,0.114805447,0
5/20/2011,0.098350732,0.632062402,0.104801177,0.049880802,0.114904887,0
5/23/2011,0.097310167,0.635129098,0.105331186,0.049566033,0.112663516,0
5/24/2011,0.096688623,0.634605348,0.105303719,0.049725164,0.113677146,0
5/25/2011,0.096938032,0.634965233,0.105215338,0.049944059,0.112937339,0
5/26/2011,0.097230871,0.633082807,0.105170214,0.050430047,0.114086061,0
5/27/2011,0.097415664,0.631889484,0.104871815,0.050574386,0.115248651,0
5/31/2011,0.098544053,0.62888625,0.104591541,0.051174098,0.116804058,0
6/1/2011,0.096728578,0.631196178,0.105259754,0.049790456,0.117025034,0
6/2/2011,0.096951622,0.63226956,0.104992363,0.049485454,0.116301001,0
6/3/2011,0.095647162,0.633219674,0.105287066,0.049722774,0.116123324,0
6/6/2011,0.095117025,0.634519556,0.105498853,0.049133608,0.115730956,0
6/7/2011,0.09490617,0.633740374,0.10556002,0.049679658,0.116113779,0
6/8/2011,0.094332135,0.634701107,0.105895134,0.049551219,0.115520406,0
6/9/2011,0.094537425,0.635438353,0.105730846,0.049040674,0.115252702,0
6/10/2011,0.093345167,0.638240458,0.106174374,0.047967693,0.114272307,0
6/13/2011,0.093418527,0.638383798,0.106129499,0.048191304,0.113876873,0
6/14/2011,0.09440892,0.636630937,0.105508318,0.048814735,0.11463709,0
6/15/2011,0.092902559,0.638448269,0.106272372,0.048108889,0.114267911,0
6/16/2011,0.092626884,0.639987906,0.106500016,0.048570297,0.112314897,0
6/17/2011,0.092369902,0.640149901,0.106435227,0.049060144,0.111984825,0
6/20/2011,0.092803173,0.639814537,0.10635274,0.049649789,0.111379762,0
6/21/2011,0.094433214,0.637342963,0.105931694,0.049844513,0.112447616,0
6/22/2011,0.09377911,0.637734548,0.106021209,0.049665936,0.112799197,0
6/23/2011,0.094618988,0.638655468,0.106348356,0.048649027,0.111728161,0
6/24/2011,0.093076858,0.638925324,0.106477652,0.048670297,0.112849869,0
6/27/2011,0.094446668,0.638161505,0.106073849,0.048898852,0.112419126,0
6/28/2011,0.095668046,0.636635872,0.105449582,0.049166787,0.113079714,0
6/29/2011,0.095921244,0.635129606,0.105205913,0.049624711,0.114118527,0
6/30/2011,0.096957135,0.633376766,0.104859604,0.049624026,0.115182469,0
7/1/2011,0.098134236,0.63128124,0.104383639,0.050350655,0.115850231,0
7/5/2011,0.098360501,0.629916022,0.104500875,0.050643299,0.116579303,0
7/6/2011,0.132618072,0.41492172,0.224822152,0.10426295,0.06038174,0.062993365
7/7/2011,0.133940335,0.412856099,0.223340838,0.105107503,0.060455252,0.064299974
7/8/2011,0.133488445,0.413164166,0.22456186,0.104792735,0.060236099,0.063756695
7/11/2011,0.131734809,0.415373458,0.226426016,0.103447119,0.059451302,0.063567296
7/12/2011,0.130766185,0.41592071,0.226592737,0.103906027,0.058342258,0.064472083
7/13/2011,0.131102382,0.415291313,0.226610858,0.10271202,0.05913479,0.065148638
7/14/2011,0.130066052,0.417079268,0.227043629,0.102103023,0.059233582,0.064474446
7/15/2011,0.131356227,0.415505955,0.226382914,0.102961242,0.059033452,0.06476021
7/18/2011,0.131097944,0.416438521,0.227007861,0.102523867,0.058543337,0.06438847
7/19/2011,0.133222954,0.41421168,0.225805938,0.103636174,0.058505199,0.064618055
7/20/2011,0.132583673,0.414020805,0.225402107,0.104358963,0.058879977,0.064754475
7/21/2011,0.133276212,0.413392243,0.22458384,0.105071134,0.059119352,0.06455722
7/22/2011,0.134162232,0.412154601,0.224238714,0.105158906,0.059404105,0.064881442
7/25/2011,0.134238839,0.412952398,0.224480203,0.104335252,0.059310505,0.064682803
7/26/2011,0.13427567,0.412270939,0.224546588,0.104361291,0.059627977,0.064917535
7/27/2011,0.13176044,0.415806014,0.225885015,0.102084442,0.059676848,0.064787242
7/28/2011,0.131965208,0.415601039,0.226144513,0.102214337,0.059466852,0.064608051
7/29/2011,0.131447842,0.415854885,0.227455225,0.102248339,0.059059261,0.063934449
8/1/2011,0.13108388,0.416459319,0.228268543,0.100754504,0.059625931,0.063807822
8/2/2011,0.128491391,0.419443543,0.230875743,0.098037089,0.058939006,0.064213229
8/3/2011,0.129808786,0.420346415,0.231376901,0.097570905,0.057741313,0.06315568
8/4/2011,0.148054691,0.463218218,0.25099124,0,0.067410117,0.070325733
8/5/2011,0.14771829,0.465530431,0.250521964,0,0.06560607,0.070623245
8/8/2011,0.140033922,0.473738589,0.254590734,0,0.063051835,0.068584919
8/9/2011,0.145880554,0.470864172,0.254435533,0,0.061310828,0.067508913
8/10/2011,0.140038188,0.472955959,0.255567369,0,0.062169866,0.069268618
8/11/2011,0.145327109,0.469936976,0.252116525,0,0.062356317,0.070263072
8/12/2011,0.146058192,0.469001654,0.252614739,0,0.062228035,0.070097379
8/15/2011,0.147564439,0.467094999,0.251002706,0,0.063430164,0.070907692
8/16/2011,0.146309707,0.467494048,0.251782874,0,0.063789018,0.070624353
8/17/2011,0.145236896,0.467646792,0.25184891,0,0.064051746,0.071215656
8/18/2011,0.139226618,0.47348313,0.254908911,0,0.062845988,0.069535354
8/19/2011,0.137352842,0.475100629,0.255646233,0,0.061445845,0.070454452
8/22/2011,0.137758111,0.474841614,0.255288235,0,0.061171085,0.070940955
8/23/2011,0.142405352,0.471594033,0.252824151,0,0.062001851,0.071174613
8/24/2011,0.143659398,0.471730693,0.251929974,0,0.061609793,0.071070142
8/25/2011,0.141472483,0.472730958,0.252888678,0,0.061414662,0.071493219
8/26/2011,0.14435228,0.470497287,0.252170066,0,0.061305655,0.071674712
8/30/2011,0.147924932,0.466208282,0.250258608,0,0.063037795,0.072570383
8/31/2011,0.148043064,0.465206677,0.249802863,0,0.064193225,0.072754172
9/1/2011,0.146686332,0.465650685,0.250786693,0,0.064538354,0.072337936
9/2/2011,0.143789132,0.467976594,0.252820914,0,0.063762487,0.071650873
9/6/2011,0.144043246,0.46949275,0.253333647,0,0.061731296,0.071399061
9/7/2011,0.146810542,0.466805507,0.251262554,0,0.062681085,0.072440312
9/8/2011,0.146196163,0.467056062,0.251596997,0,0.062920242,0.072230535
9/9/2011,0.143546159,0.469804928,0.253489213,0,0.061904416,0.071255284
9/12/2011,0.145482038,0.469500844,0.253235128,0,0.060527427,0.071254563
9/13/2011,0.158756485,0.496700883,0.269133565,0,0,0.075409067
9/14/2011,0.16074727,0.495701615,0.268666011,0,0,0.074885104
9/15/2011,0.162838758,0.494344804,0.267635377,0,0,0.075181061
9/16/2011,0.163927264,0.494370857,0.267283967,0,0,0.074417912
9/19/2011,0.164144437,0.49449718,0.268556021,0,0,0.072802362
9/20/2011,0.163336234,0.494732157,0.268548903,0,0,0.073382706
9/21/2011,0.161026611,0.495923289,0.270076019,0,0,0.07297408
9/22/2011,0.156777038,0.500144793,0.273255068,0,0,0.069823101
9/23/2011,0.158485274,0.50052727,0.272066339,0,0,0.068921117
9/26/2011,0.160327099,0.499885397,0.270787227,0,0,0.069000277
9/27/2011,0.161400908,0.498243522,0.269266242,0,0,0.071089327
9/28/2011,0.15970899,0.500194582,0.270631232,0,0,0.069465196
9/29/2011,0.158162913,0.500622349,0.271320686,0,0,0.069894052
9/30/2011,0.171704566,0.537211502,0.291083933,0,0,0
10/3/2011,0.167712021,0.539140106,0.293147873,0,0,0
10/4/2011,0.170634311,0.537834207,0.291531482,0,0,0
10/5/2011,0.071657758,0.190073471,0.694771022,0.066900239,-0.045991863,0.022589373
10/6/2011,0.07278118,0.189816292,0.693022433,0.068718366,-0.047466211,0.02312794
10/7/2011,0.072691219,0.190805866,0.695107327,0.066950475,-0.048819052,0.023264166
10/11/2011,0.07544569,0.189885756,0.692104341,0.068739421,-0.050059895,0.023884687
10/12/2011,0.075884111,0.189647825,0.691315816,0.070053716,-0.050833893,0.023932425
10/13/2011,0.076406189,0.189296166,0.692317804,0.069336188,-0.05115296,0.023796613
10/14/2011,0.077721929,0.188636419,0.689710392,0.070939135,-0.051329861,0.024321987
10/17/2011,0.07658097,0.189063455,0.692685953,0.069206848,-0.051699108,0.024161881
10/18/2011,0.077220485,0.18813945,0.689574064,0.07143747,-0.050586589,0.02421512
10/19/2011,0.075866506,0.188542465,0.692161105,0.070722291,-0.051168531,0.023876163
10/20/2011,0.075432169,0.188315337,0.691067074,0.071112649,-0.04970646,0.023779231
10/21/2011,0.076211797,0.187780766,0.689073497,0.073244045,-0.050257635,0.023947529
10/24/2011,0.077650465,0.187400233,0.687298658,0.074936113,-0.051749465,0.024463997
10/25/2011,0.076007716,0.187583177,0.690377952,0.073476986,-0.052038465,0.024592634
10/26/2011,0.076067893,0.188191799,0.689617565,0.074319826,-0.05238119,0.024184108
10/27/2011,0.078085632,0.187667806,0.685757189,0.077728127,-0.054123404,0.02488465
10/28/2011,0.078005497,0.186995363,0.687639009,0.07760458,-0.0549146,0.02467015
10/31/2011,0.076503232,0.186874824,0.68946391,0.076689978,-0.053979185,0.02444724
11/1/2011,0.074447368,0.187320925,0.692755107,0.073788159,-0.05251227,0.024200712
11/2/2011,0.074962211,0.186984865,0.69129397,0.075425711,-0.052876049,0.024209292
11/3/2011,0.07642271,0.186662961,0.688827228,0.076242058,-0.052624492,0.024469534
11/4/2011,0.076144897,0.186812554,0.690307875,0.075660656,-0.053526568,0.024600586
11/7/2011,0.076504499,0.186331935,0.690152808,0.075693239,-0.053482142,0.02479966
11/8/2011,0.077427949,0.18633719,0.688128424,0.07660823,-0.053492828,0.024991035
11/9/2011,0.074999064,0.186787339,0.693265388,0.073345866,-0.053199182,0.024801525
11/10/2011,0.074960441,0.187004084,0.691401279,0.073461027,-0.051784172,0.024957342
11/14/2011,0.075870672,0.1869178,0.691521975,0.073749365,-0.052990666,0.024930854
11/15/2011,0.076600034,0.186254029,0.690056057,0.074497129,-0.052522833,0.025115583
11/16/2011,0.075298125,0.186397614,0.691417946,0.073585248,-0.052070011,0.025371078
11/17/2011,0.073769029,0.186868075,0.693994024,0.072432631,-0.051758922,0.024695163
11/18/2011,0.073180487,0.187134499,0.692870257,0.073091135,-0.050778916,0.024502539
11/21/2011,0.071906366,0.187451143,0.694694766,0.071184165,-0.049532764,0.024296325
11/22/2011,0.072073383,0.187177421,0.694893196,0.070826291,-0.049504457,0.024534167
11/23/2011,0.076795388,0.203701125,0.74458386,0,-0.049289331,0.024208958
11/25/2011,0.076505082,0.203618476,0.744686916,0,-0.049020703,0.024210229
11/28/2011,0.07884762,0.203278304,0.743653013,0,-0.050249539,0.024470602
11/29/2011,0.078477472,0.203621874,0.743781268,0,-0.050704484,0.02482387
11/30/2011,0.081288412,0.203871017,0.741553499,0,-0.051675243,0.024962315
12/1/2011,0.081917861,0.205121903,0.7415429,0,-0.053450071,0.024867407
12/2/2011,0.08145362,0.204667264,0.742336806,0,-0.053407687,0.024949996
12/5/2011,0.082147641,0.205140927,0.741432876,0,-0.053585657,0.024864213
12/6/2011,0.081978151,0.205232024,0.740728179,0,-0.052892351,0.024953997
12/7/2011,0.081812047,0.204803282,0.741837386,0,-0.053128689,0.024675974
12/8/2011,0.080455748,0.204423341,0.743210929,0,-0.052469751,0.024379734
12/9/2011,0.081741492,0.20458431,0.74098795,0,-0.051736857,0.024423105
12/12/2011,0.080758248,0.20453926,0.741802202,0,-0.051191874,0.024092164
12/13/2011,0.079812593,0.204460191,0.74200299,0,-0.050680695,0.024404921
12/14/2011,0.078554845,0.204575849,0.743436553,0,-0.049959132,0.023391885
12/15/2011,0.078339137,0.205091672,0.742874789,0,-0.0495601,0.023254502
12/16/2011,0.0786056,0.205034069,0.74304005,0,-0.049881651,0.023201932
12/19/2011,0.077709381,0.204867714,0.743161251,0,-0.048974027,0.023235682
12/20/2011,0.080026338,0.205024874,0.740793848,0,-0.049639833,0.023794773
12/21/2011,0.079127423,0.205546524,0.741861646,0,-0.050650599,0.024115006
12/22/2011,0.07966586,0.205297187,0.741575191,0,-0.050782386,0.024244149
12/23/2011,0.080547448,0.205697932,0.740760828,0,-0.051328564,0.024322356
12/28/2011,0.079465618,0.20504711,0.74157848,0,-0.050288908,0.0241977
12/29/2011,0.07999494,0.204973666,0.741137555,0,-0.050287363,0.024181202
12/30/2011,0.079702792,0.204903417,0.741640255,0,-0.050382928,0.024136465
1/3/2012,0.08130114,0.204874672,0.740573671,0,-0.051703604,0.024954122
1/4/2012,0.081576599,0.204743664,0.740166096,0,-0.051575946,0.025089587
1/5/2012,0.082212806,0.204507125,0.739806405,0,-0.051272311,0.024745976
1/6/2012,0.082335074,0.204036104,0.739795255,0,-0.050895886,0.024729452
1/9/2012,0.08211995,0.204110665,0.740124184,0,-0.051090938,0.024736138
1/10/2012,0.030493265,0.244186759,0.722670188,0.038958884,-0.035598731,-0.000710365
1/11/2012,0.030479899,0.244108499,0.722545196,0.039073253,-0.035503789,-0.000703057
1/12/2012,0.030603121,0.244775357,0.722216461,0.038781296,-0.035682153,-0.000694083
1/13/2012,0.030413686,0.244296542,0.722775613,0.038792798,-0.035590323,-0.000688316
1/17/2012,0.030673424,0.24433939,0.722871245,0.039107354,-0.03629493,-0.000696482
1/18/2012,0.031116919,0.244615403,0.722182797,0.039425146,-0.036645559,-0.000694706
1/19/2012,0.031368162,0.24490516,0.721883345,0.039634763,-0.037093015,-0.000698415
