Date,nasdaq100,mk,us_bond
2004-05-10,0.0,0.018345670633937827,0.9816543293660622
2004-05-11,0.0,0.018341465169112357,0.9816585348308876
2004-05-12,0.0,0.018336473797834037,0.9816635262021659
2004-05-13,0.0,0.01837199806078297,0.9816280019392168
2004-05-14,0.0,0.01834812492601904,0.9816518750739808
2004-05-17,0.0,0.01832164782939378,0.9816783521706061
2004-05-18,0.0,0.018372062046818984,0.9816279379531809
2004-05-19,0.0,0.018350071792179,0.9816499282078209
2004-05-20,0.0,0.01834743078533328,0.9816525692146667
2004-05-21,0.0,0.01838417497395372,0.9816158250260463
2004-05-24,0.0,0.01836999071240832,0.9816300092875917
2004-05-25,0.0,0.01841670520358159,0.9815832947964184
2004-05-26,0.0,0.018416888071645692,0.9815831119283542
2004-05-27,0.0,0.01838522143661074,0.9816147785633893
2004-05-28,0.0,0.018420438105514043,0.981579561894486
2004-06-01,0.0,0.018407034465238104,0.9815929655347619
2004-06-02,0.0,0.018455884426925022,0.9815441155730751
2004-06-03,0.0,0.018426667048155595,0.9815733329518446
2004-06-04,0.0,0.01845775686205092,0.9815422431379492
2004-06-07,0.0,0.01844872804073025,0.9815512719592698
2004-06-08,0.0,0.01844816713153626,0.9815518328684637
2004-06-09,0.0,0.01844652590139275,0.9815534740986073
2004-06-10,0.0,0.018426296324708772,0.9815737036752913
2004-06-14,0.0,0.018424373628469565,0.9815756263715305
2004-06-15,0.0,0.018366068538319805,0.9816339314616802
2004-06-16,0.0,0.01838524672846809,0.9816147532715319
2004-06-17,0.0,0.018349106453591828,0.9816508935464082
2004-06-18,0.0,0.01838613560278235,0.9816138643972177
2004-06-21,0.0,0.01839592734051625,0.9816040726594837
2004-06-22,0.0,0.018399101923844308,0.9816008980761557
2004-06-23,0.0,0.01840807360122905,0.981591926398771
2004-06-24,0.0,0.018383699003364135,0.9816163009966359
2004-06-25,0.0,0.01840514913437165,0.9815948508656285
2004-06-28,0.0,0.018462272960294436,0.9815377270397057
2004-06-29,0.0,0.018397359240054843,0.9816026407599452
2004-06-30,0.0,0.018383350999663747,0.9816166490003363
2004-07-01,0.0,0.01832835111037391,0.9816716488896262
2004-07-02,0.0,0.018328653921849326,0.9816713460781508
2004-07-06,0.0,0.018316959102244755,0.9816830408977553
2004-07-07,0.0,0.018344092064839116,0.9816559079351609
2004-07-08,0.0,0.01830884258589651,0.9816911574141034
2004-07-09,0.0,0.01829904885735074,0.9817009511426491
2004-07-12,0.0,0.018308542042098353,0.9816914579579015
2004-07-13,0.0,0.018310670042688545,0.9816893299573113
2004-07-14,0.0,0.018316973039423475,0.9816830269605763
2004-07-15,0.0,0.01833008061837741,0.9816699193816223
2004-07-16,0.0,0.018268954781695858,0.9817310452183038
2004-07-19,0.0,0.01828317757596114,0.9817168224240383
2004-07-20,0.0,0.01835217902540643,0.981647820974593
2004-07-21,0.0,0.018319127936591156,0.9816808720634083
2004-07-22,0.0,0.018273803077104425,0.9817261969228949
2004-07-23,0.0,0.01822462363464011,0.981775376365359
2004-07-26,0.0,0.018222843756058357,0.9817771562439407
2004-07-27,0.0,0.01829619101804157,0.9817038089819575
2004-07-28,0.0,0.01829006979868763,0.9817099302013115
2004-07-29,0.0,0.01827163513996333,0.9817283648600358
2004-07-30,0.0,0.01826811408481768,0.9817318859151816
2004-08-02,0.0,0.01831005782773787,0.9816899421722614
2004-08-03,0.0,0.018321629976277613,0.9816783700237216
2004-08-04,0.0,0.018357234773049076,0.9816427652269502
2004-08-05,0.0,0.018312205546902317,0.981687794453097
2004-08-06,0.0,0.01820209184874292,0.9817979081512562
2004-08-09,0.0,0.018233640828509857,0.9817663591714894
2004-08-10,0.0,0.01827516708227801,0.9817248329177212
2004-08-11,0.0,0.018240515887249287,0.98175948411275
2004-08-12,0.0,0.018203678982660003,0.9817963210173393
2004-08-13,0.0,0.018202467974393337,0.981797532025606
2004-08-16,0.0,0.018268823412024918,0.9817311765879744
2004-08-17,0.0,0.01828329271677945,0.98171670728322
2004-08-18,0.0,0.018346784348162296,0.9816532156518372
2004-08-19,0.0,0.018301160885340177,0.9816988391146594
2004-08-20,0.0,0.0184284486925907,0.9815715513074089
2004-08-23,0.0,0.018419676274484906,0.9815803237255146
2004-08-24,0.0,0.018470490359466265,0.9815295096405332
2004-08-25,0.0,0.018424335131972717,0.9815756648680267
2004-08-26,0.0,0.018436067226714502,0.9815639327732849
2004-08-27,0.0,0.01844385620506814,0.9815561437949312
2004-08-31,0.0,0.018451051456549957,0.9815489485434494
2004-09-01,0.0,0.018462195775116798,0.9815378042248826
2004-09-02,0.0,0.018519128737732968,0.9814808712622664
2004-09-03,0.0,0.018578023379415706,0.9814219766205837
2004-09-07,0.0,0.01857358267069912,0.9814264173293002
2004-09-08,0.0,0.018515757033517998,0.9814842429664814
2004-09-09,0.0,0.018493888844244345,0.981506111155755
2004-09-10,0.0,0.01849396443628127,0.9815060355637183
2004-09-13,0.0,0.018458544628847443,0.9815414553711521
2004-09-14,0.0,0.018400450978141587,0.981599549021858
2004-09-15,0.0,0.018437302799289557,0.9815626972007101
2004-09-16,0.0,0.018468816736157752,0.9815311832638419
2004-09-17,0.0,0.018511881248369267,0.9814881187516304
2004-09-20,0.0,0.018441864295363434,0.9815581357046363
2004-09-21,0.0,0.018470943006956096,0.9815290569930437
2004-09-22,0.0,0.01843084384939405,0.9815691561506057
2004-09-23,0.0,0.018442453314123287,0.9815575466858765
2004-09-24,0.0,0.018454950324183986,0.9815450496758158
